"id","dhgeologyid","attributecolumn","attributevalue","modifieddate","modifiedby","mrtdetailid","id-2","collarid","fromdepth","todepth","units","accuracy","modifieddate-2","modifiedby-2","mrtfileid"
"223108261",29936582,"Mineralogy_3","SE",NULL,NULL,1316902,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108260",29936582,"Mineralogy_2","GO",NULL,NULL,1316901,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108259",29936582,"Mineralogy_1","CY",NULL,NULL,1316900,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108258",29936582,"Text2","FG",NULL,NULL,1316899,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108257",29936582,"Text1","FO",NULL,NULL,1316898,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108256",29936582,"Colour_Int","YW",NULL,NULL,1316895,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108255",29936582,"Colour_Plot","YW",NULL,NULL,1316894,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108254",29936582,"Weathering_Profile","US",NULL,NULL,1316893,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108253",29936582,"Weathering_Oxide","EW",NULL,NULL,1316892,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108252",29936582,"Lith3","-",NULL,NULL,1316891,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108251",29936582,"Lith2","-",NULL,NULL,1316890,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108250",29936582,"Lith1","AU",NULL,NULL,1316889,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"223108249",29936582,"DataSet","M1",NULL,NULL,1316885,29936582,1805553,"10","11",NULL,NULL,NULL,NULL,56116
"103449550",13618602,"H2O","d",NULL,NULL,620826,13618602,931218,"16","24",NULL,NULL,NULL,NULL,26783
"103449549",13618602,"Text","bdd",NULL,NULL,620812,13618602,931218,"16","24",NULL,NULL,NULL,NULL,26783
"103449548",13618602,"Colour1","lgy",NULL,NULL,620790,13618602,931218,"16","24",NULL,NULL,NULL,NULL,26783
"103449547",13618602,"Gsize","fg",NULL,NULL,620789,13618602,931218,"16","24",NULL,NULL,NULL,NULL,26783
"103449546",13618602,"Lith1","Spt",NULL,NULL,620784,13618602,931218,"16","24",NULL,NULL,NULL,NULL,26783
"138596043",18819295,"H2O","d",NULL,NULL,867355,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596042",18819295,"SQ","g",NULL,NULL,867354,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596041",18819295,"Slf1pc","1",NULL,NULL,867348,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596040",18819295,"Slf1","pyr",NULL,NULL,867347,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596039",18819295,"Vn1pc","25",NULL,NULL,867344,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596038",18819295,"Vn1","qtz",NULL,NULL,867343,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596037",18819295,"Text","bdd",NULL,NULL,867341,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596036",18819295,"Min2","mnt",NULL,NULL,867322,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596035",18819295,"Min1","sil",NULL,NULL,867320,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596034",18819295,"Colour1","gy",NULL,NULL,867319,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596033",18819295,"Gsize","fg",NULL,NULL,867318,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596032",18819295,"Fe_Est_Grade","l",NULL,NULL,867317,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"138596031",18819295,"Lith1","Sif",NULL,NULL,867313,18819295,1233221,"91","93",NULL,NULL,NULL,NULL,37131
"208359623",27459241,"MAPINFO_ID","866962",NULL,NULL,1230427,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359622",27459241,"Vein1_per","1",NULL,NULL,1230421,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359621",27459241,"Vein1","QC",NULL,NULL,1230420,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359620",27459241,"Strength","M",NULL,NULL,1230419,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359619",27459241,"Samp_Qual","GS",NULL,NULL,1230417,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359618",27459241,"Structure","MFO",NULL,NULL,1230416,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359617",27459241,"Alt1_INT","w",NULL,NULL,1230407,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359616",27459241,"Alt1","FE",NULL,NULL,1230406,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359615",27459241,"Mineralogy_3","FE",NULL,NULL,1230403,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359614",27459241,"Mineralogy_2","SE",NULL,NULL,1230402,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359613",27459241,"Mineralogy_1","CH",NULL,NULL,1230401,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359612",27459241,"Col_1","RD",NULL,NULL,1230397,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359611",27459241,"Colour_Int","d",NULL,NULL,1230396,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359610",27459241,"Regolith_Profile","SR",NULL,NULL,1230394,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359609",27459241,"Weathering_Oxide","SW",NULL,NULL,1230393,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359608",27459241,"Code_System","GBG",NULL,NULL,1230392,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359607",27459241,"Lith3","-",NULL,NULL,1230391,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359606",27459241,"Lith2","-",NULL,NULL,1230390,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359605",27459241,"Lith1","AU",NULL,NULL,1230389,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359604",27459241,"RockPlot","AU",NULL,NULL,1230388,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359603",27459241,"Priority","0",NULL,NULL,1230387,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"208359602",27459241,"DataSet","WINDDINE",NULL,NULL,1230383,27459241,1664815,"110.4","110.6",NULL,NULL,NULL,NULL,52171
"20541862",2538527,"Prospect","Silverstone",NULL,NULL,116915,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541861",2538527,"Vein1 %","30",NULL,NULL,116912,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541860",2538527,"Vein1","qz",NULL,NULL,116911,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541859",2538527,"Alteration1","ch",NULL,NULL,116903,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541858",2538527,"Mineralisation3","si",NULL,NULL,116902,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541857",2538527,"Mineralisation2","ch",NULL,NULL,116901,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541856",2538527,"Mineralisation1","qz",NULL,NULL,116900,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541855",2538527,"Colour","gy",NULL,NULL,116899,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541854",2538527,"Grain_Size","vfg",NULL,NULL,116898,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541853",2538527,"Lithology1","Ass",NULL,NULL,116896,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"20541852",2538527,"Weathering_Intensity","mw",NULL,NULL,116894,2538527,153816,"121","122",NULL,NULL,NULL,NULL,5255
"86486097",11471212,"Comments","? ox.pyrite at 57m",NULL,NULL,511786,11471212,792834,"55","56",NULL,NULL,NULL,NULL,22458
"86486096",11471212,"Texture","xln",NULL,NULL,511779,11471212,792834,"55","56",NULL,NULL,NULL,NULL,22458
"86486095",11471212,"Mineralisation2","mnt",NULL,NULL,511776,11471212,792834,"55","56",NULL,NULL,NULL,NULL,22458
"86486094",11471212,"Mineralisation1","bio",NULL,NULL,511775,11471212,792834,"55","56",NULL,NULL,NULL,NULL,22458
"86486093",11471212,"Grain","fg",NULL,NULL,511774,11471212,792834,"55","56",NULL,NULL,NULL,NULL,22458
"86486092",11471212,"Lithology1","Sif",NULL,NULL,511772,11471212,792834,"55","56",NULL,NULL,NULL,NULL,22458
"86486091",11471212,"Colour","lgn",NULL,NULL,511769,11471212,792834,"55","56",NULL,NULL,NULL,NULL,22458
"138587356",18818442,"Comments","minor green clay ; after mafic silicates?",NULL,NULL,867356,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587355",18818442,"H2O","d",NULL,NULL,867355,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587354",18818442,"SQ","g",NULL,NULL,867354,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587353",18818442,"Text","bdd",NULL,NULL,867341,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587352",18818442,"Min4","lim",NULL,NULL,867326,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587351",18818442,"Min3","hem",NULL,NULL,867324,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587350",18818442,"Min2","sil",NULL,NULL,867322,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587349",18818442,"Min1","goe",NULL,NULL,867320,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587348",18818442,"Colour1","brye",NULL,NULL,867319,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587347",18818442,"Gsize","fg",NULL,NULL,867318,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587346",18818442,"Fe_Est_Grade","M",NULL,NULL,867317,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587345",18818442,"Fe_2","HOM",NULL,NULL,867316,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587344",18818442,"Fe_1","GOM",NULL,NULL,867315,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587343",18818442,"Lith2","S",NULL,NULL,867314,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587342",18818442,"Lith1","Sif",NULL,NULL,867313,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"138587341",18818442,"Reg","Lsf",NULL,NULL,867312,18818442,1233211,"7","10",NULL,NULL,NULL,NULL,37131
"208358432",27459173,"MAPINFO_ID","861705",NULL,NULL,1230427,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358431",27459173,"Strength","VL",NULL,NULL,1230419,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358430",27459173,"Mineralogy_2","KF",NULL,NULL,1230402,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358429",27459173,"Mineralogy_1","CY",NULL,NULL,1230401,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358428",27459173,"Text1","MX",NULL,NULL,1230399,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358427",27459173,"Col_1","CR",NULL,NULL,1230397,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358426",27459173,"Colour_Int","l",NULL,NULL,1230396,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358425",27459173,"Regolith_Profile","LS",NULL,NULL,1230394,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358424",27459173,"Weathering_Oxide","EW",NULL,NULL,1230393,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358423",27459173,"Code_System","GBG",NULL,NULL,1230392,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358422",27459173,"Lith3","-",NULL,NULL,1230391,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358421",27459173,"Lith2","-",NULL,NULL,1230390,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358420",27459173,"Lith1","AFV",NULL,NULL,1230389,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358419",27459173,"RockPlot","AFV",NULL,NULL,1230388,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358418",27459173,"Priority","0",NULL,NULL,1230387,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208358417",27459173,"DataSet","WINDDINE",NULL,NULL,1230383,27459173,1664815,"42","43",NULL,NULL,NULL,NULL,52171
"208380572",27460235,"MAPINFO_ID","869366",NULL,NULL,1230427,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380571",27460235,"Vein1","QZ",NULL,NULL,1230420,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380570",27460235,"Strength","H",NULL,NULL,1230419,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380569",27460235,"WATER","DR",NULL,NULL,1230418,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380568",27460235,"Samp_Qual","GS",NULL,NULL,1230417,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380567",27460235,"Alt1_INT","s",NULL,NULL,1230407,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380566",27460235,"Alt1","HM",NULL,NULL,1230406,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380565",27460235,"Mineralogy_3","SI",NULL,NULL,1230403,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380564",27460235,"Mineralogy_2","HM",NULL,NULL,1230402,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380563",27460235,"Mineralogy_1","CH",NULL,NULL,1230401,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380562",27460235,"Text1","FG",NULL,NULL,1230399,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380561",27460235,"Col_2","BN",NULL,NULL,1230398,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380560",27460235,"Col_1","RD",NULL,NULL,1230397,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380559",27460235,"Colour_Int","d",NULL,NULL,1230396,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380558",27460235,"Regolith_Profile","LS",NULL,NULL,1230394,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380557",27460235,"Weathering_Oxide","MW",NULL,NULL,1230393,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380556",27460235,"Code_System","GBG",NULL,NULL,1230392,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380555",27460235,"Lith3","-",NULL,NULL,1230391,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380554",27460235,"Lith2","-",NULL,NULL,1230390,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380553",27460235,"Lith1","AB",NULL,NULL,1230389,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380552",27460235,"RockPlot","AB",NULL,NULL,1230388,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380551",27460235,"Priority","0",NULL,NULL,1230387,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"208380550",27460235,"DataSet","WINDDINE",NULL,NULL,1230383,27460235,1664822,"103","104",NULL,NULL,NULL,NULL,52171
"186388761",24743682,"Hardness","H",NULL,NULL,1119781,24743682,1547581,"14","15",NULL,NULL,NULL,NULL,47515
"186388760",24743682,"Weathering","E",NULL,NULL,1119780,24743682,1547581,"14","15",NULL,NULL,NULL,NULL,47515
"186388759",24743682,"Grainsize","M",NULL,NULL,1119779,24743682,1547581,"14","15",NULL,NULL,NULL,NULL,47515
"186388758",24743682,"Colour","2RD",NULL,NULL,1119778,24743682,1547581,"14","15",NULL,NULL,NULL,NULL,47515
"186388757",24743682,"Lithology1","OAL",NULL,NULL,1119772,24743682,1547581,"14","15",NULL,NULL,NULL,NULL,47515
"138584676",18818176,"Comments","EVIDENCE OF HARD QTZ VEINS",NULL,NULL,867356,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584675",18818176,"H2O","D",NULL,NULL,867355,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584674",18818176,"SQ","G",NULL,NULL,867354,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584673",18818176,"Text","MAS",NULL,NULL,867341,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584672",18818176,"Min4","PYR",NULL,NULL,867326,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584671",18818176,"Min3","QTZ",NULL,NULL,867324,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584670",18818176,"Min2","SIL",NULL,NULL,867322,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584669",18818176,"Min1","MNT",NULL,NULL,867320,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584668",18818176,"Colour1","GY",NULL,NULL,867319,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584667",18818176,"Gsize","VFG",NULL,NULL,867318,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584666",18818176,"Fe_Est_Grade","M",NULL,NULL,867317,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584665",18818176,"Fe_1","MOM",NULL,NULL,867315,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584664",18818176,"Lith1","SIF",NULL,NULL,867313,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"138584663",18818176,"Weath_I","F",NULL,NULL,867311,18818176,1233098,"76","114",NULL,NULL,NULL,NULL,37131
"208365147",27459507,"MAPINFO_ID","861875",NULL,NULL,1230427,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365146",27459507,"Strength","L",NULL,NULL,1230419,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365145",27459507,"WATER","WE",NULL,NULL,1230418,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365144",27459507,"Samp_Qual","GS",NULL,NULL,1230417,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365143",27459507,"Mineralogy_3","MT",NULL,NULL,1230403,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365142",27459507,"Mineralogy_2","CH",NULL,NULL,1230402,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365141",27459507,"Mineralogy_1","CY",NULL,NULL,1230401,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365140",27459507,"Text1","MX",NULL,NULL,1230399,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365139",27459507,"Col_2","BN",NULL,NULL,1230398,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365138",27459507,"Col_1","MV",NULL,NULL,1230397,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365137",27459507,"Colour_Int","d",NULL,NULL,1230396,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365136",27459507,"Regolith_Profile","US",NULL,NULL,1230394,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365135",27459507,"Weathering_Oxide","HW",NULL,NULL,1230393,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365134",27459507,"Code_System","GBG",NULL,NULL,1230392,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365133",27459507,"Lith3","-",NULL,NULL,1230391,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365132",27459507,"Lith2","-",NULL,NULL,1230390,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365131",27459507,"Lith1","AOD",NULL,NULL,1230389,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365130",27459507,"RockPlot","AOD",NULL,NULL,1230388,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365129",27459507,"Priority","0",NULL,NULL,1230387,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"208365128",27459507,"DataSet","WINDDINE",NULL,NULL,1230383,27459507,1664817,"46","47",NULL,NULL,NULL,NULL,52171
"138595460",18819237,"Comments","Trace Jasper",NULL,NULL,867356,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595459",18819237,"H2O","d",NULL,NULL,867355,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595458",18819237,"SQ","g",NULL,NULL,867354,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595457",18819237,"Text","bdd",NULL,NULL,867341,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595456",18819237,"Min3","jsp",NULL,NULL,867324,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595455",18819237,"Min2","sil",NULL,NULL,867322,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595454",18819237,"Min1","mnt",NULL,NULL,867320,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595453",18819237,"Colour1","gy",NULL,NULL,867319,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595452",18819237,"Gsize","fg",NULL,NULL,867318,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595451",18819237,"Fe_Est_Grade","m",NULL,NULL,867317,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"138595450",18819237,"Lith1","Sif",NULL,NULL,867313,18819237,1233220,"140","141",NULL,NULL,NULL,NULL,37131
"86512882",11474252,"Comments","kaolinitic shale",NULL,NULL,511786,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512881",11474252,"H2O","d",NULL,NULL,511785,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512880",11474252,"SQ","g",NULL,NULL,511784,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512879",11474252,"Texture","bnd",NULL,NULL,511779,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512878",11474252,"Mineralisation3","hem",NULL,NULL,511777,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512877",11474252,"Mineralisation2","goe",NULL,NULL,511776,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512876",11474252,"Mineralisation1","kln",NULL,NULL,511775,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512875",11474252,"Grain","fg",NULL,NULL,511774,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512874",11474252,"Lithology1","Ssh",NULL,NULL,511772,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512873",11474252,"Regolith","Lk",NULL,NULL,511771,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86512872",11474252,"Colour","lbr",NULL,NULL,511769,11474252,792900,"9","16",NULL,NULL,NULL,NULL,22458
"86513431",11474306,"Comments","black shale/minor Sif",NULL,NULL,511786,11474306,792900,"205","206",NULL,NULL,NULL,NULL,22458
"86513430",11474306,"H2O","d",NULL,NULL,511785,11474306,792900,"205","206",NULL,NULL,NULL,NULL,22458
"86513429",11474306,"SQ","g",NULL,NULL,511784,11474306,792900,"205","206",NULL,NULL,NULL,NULL,22458
"86513428",11474306,"Texture","bnd",NULL,NULL,511779,11474306,792900,"205","206",NULL,NULL,NULL,NULL,22458
"86513427",11474306,"Mineralisation3","grp",NULL,NULL,511777,11474306,792900,"205","206",NULL,NULL,NULL,NULL,22458
"86513426",11474306,"Mineralisation2","qtz",NULL,NULL,511776,11474306,792900,"205","206",NULL,NULL,NULL,NULL,22458
